x,y
0.3745401188473625,-0.009982174370122276
0.9507143064099162,0.48691512903047407
0.7319939418114051,0.39784930018742026
0.5986584841970366,-0.058680420824603285
0.1560186404424365,-0.008909686986044274
0.1559945203362026,0.03912417909599053
0.0580836121681994,-0.08392613605673921
0.8661761457749352,0.49636047702835606
0.6011150117432088,0.04433759602988807
0.7080725777960455,0.30006345536129464
0.0205844942958024,-0.27013692442978154
0.9699098521619944,0.5243895903449804
0.8324426408004217,0.48133778307350117
0.2123391106782761,0.097972593525118
0.1818249672071006,0.045236180853469365
0.1834045098534338,0.11918466996720678
0.3042422429595377,-0.02502606711006511
0.5247564316322378,-0.033174230241874325
0.4319450186421157,-0.0765165070108147
0.2912291401980419,-0.08042461695257014
0.6118528947223795,0.15776850024435163
0.1394938606520418,0.0070891462430019425
0.2921446485352181,0.04142947779292838
0.3663618432936917,-0.031170922643128873
0.4560699842170359,-0.16307652307925574
0.7851759613930136,0.44299628017013637
0.1996737821583597,0.021009561772418195
0.5142344384136116,-0.08307812065185294
0.5924145688620425,0.08164310805723152
0.0464504127199977,-0.21180966606338314
0.6075448519014384,0.2815905711333887
0.1705241236872915,0.04099681178496151
0.0650515929852795,-0.1641227950938316
0.9488855372533332,0.5069383530594909
0.9656320330745594,0.340551752446585
0.8083973481164611,0.5031273916913388
0.3046137691733707,0.03825315168887122
0.0976721140063838,0.10734182422755256
0.6842330265121569,0.2744328648478076
0.4401524937396013,-0.019938828176848056
0.1220382348447788,-0.0483987939958434
0.4951769101112702,-0.1283464380131733
0.0343885211152183,-0.19400021399548306
0.909320402078782,0.5976603290908049
0.2587799816000169,0.12176253274026949
0.662522284353982,0.16653887179133886
0.3117110760894109,0.14533704947417847
0.5200680211778108,-0.12749598102366083
0.5467102793432796,0.06956650934370923
0.184854455525527,0.22217409436608893
0.9695846277645586,0.4147141416705361
0.7751328233611146,0.4168035595982721
0.9394989415641892,0.52781564181029
0.8948273504276488,0.49714964458028443
0.5978999788110851,-0.02373154745571887
0.9218742350231168,0.5353075129205684
0.0884925020519195,-0.20905679773714902
0.1959828624191452,0.08690504896997553
0.045227288910538,-0.3263367466911822
0.3253303307632643,0.14785555825810315
0.388677289689482,-0.09141841615914648
0.2713490317738959,0.024620554832844976
0.8287375091519293,0.5907235038693377
0.3567533266935893,-0.10729047233948935
0.2809345096873807,0.06603993935701025
0.5426960831582485,0.12425475448905432
0.1409242249747626,-0.14634278399513317
0.8021969807540397,0.5141729093774519
0.0745506436797708,-0.13626108333150722
0.9868869366005172,0.5478884805863065
0.7722447692966574,0.35663545340243175
0.1987156815341724,-0.06100029974075821
0.0055221171236023,-0.38540267409140594
0.8154614284548342,0.5368771616000734
0.7068573438476171,0.360194007711398
0.7290071680409873,0.41327592905583377
0.7712703466859457,0.4015783314882384
0.0740446517340903,-0.1399913794005126
0.3584657285442726,0.018454584449897338
0.1158690595251297,-0.11727353597445495
0.8631034258755935,0.6944238006026302
0.6232981268275579,0.19625675146430943
0.3308980248526492,-0.08470092015309555
0.0635583502860236,-0.1353913393707385
0.3109823217156622,-0.05228299425325883
0.325183322026747,0.08439272097929607
0.7296061783380641,0.48212356878075235
0.6375574713552131,0.11889241844884568
0.8872127425763265,0.620542810952077
0.4722149251619493,-0.007439044378690751
0.1195942459383017,0.16234275295137368
0.713244787222995,-0.08113575574567328
0.7607850486168974,-0.019246762811367446
0.5612771975694962,-0.08956858848428007
0.770967179954561,-0.33729751016829623
0.4937955963643907,0.10204342938458777
0.5227328293819941,-0.26602303129928684
0.4275410183585496,-0.47973669464045515
0.0254191267440951,0.037893579922639864
0.1078914269933044,-0.3524077671607926
